timestamp,Entry No_,Item No_,Posting Date,Entry Type,Source No_,Document No_,Description,Location Code,Quantity,Remaining Quantity,Invoiced Quantity,Applies-to Entry,Open,Global Dimension 1 Code,Global Dimension 2 Code,Positive,Shpt_ Method Code,Source Type,Drop Shipment,Transaction Type,Transport Method,Country_Region Code,Entry_Exit Point,Document Date,External Document No_,Area,Transaction Specification,No_ Series,Document Type,Document Line No_,Order Type,Order No_,Order Line No_,Dimension Set ID,Assemble to Order,Job No_,Job Task No_,Job Purchase,Variant Code,Qty_ per Unit of Measure,Unit of Measure Code,Derived from Blanket Order,Cross-Reference No_,Originally Ordered No_,Originally Ordered Var_ Code,Out-of-Stock Substitution,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Completely Invoiced,Last Invoice Date,Applied Entry to Adjust,Correction,Shipped Qty_ Not Returned,Prod_ Order Comp_ Line No_,Serial No_,Lot No_,Warranty Date,Expiration Date,Item Tracking,Package No_,Return Reason Code,Shipment Method Code,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04%\x85',42,1980-S,2022-02-24,1,40000,102022,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-02-24,,,,V-FAC+,1,40000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-24,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,F96D4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.613,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.527,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04%X',43,1900-S,2022-02-25,1,20000,102023,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-02-25,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-25,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,106E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.727,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.500,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04&\xf2',44,1896-S,2022-02-25,1,30000,102024,ATHENS Desk,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-25,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-02-25,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,2A6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.837,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.927,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04(\n',45,1928-S,2022-02-25,1,30000,102024,Lámpara giratoria roja,,-8.00000000000000000000,0E-20,-8.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-25,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,SWIVELLAMP,1,2022-02-25,0,0,-8.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,346E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.850,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.187,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x1b\x9e',46,1936-S,2022-02-25,1,30000,102024,"BERLIN Guest Chair, yellow",,-9.00000000000000000000,0E-20,-9.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-25,,,,V-FAC+,1,30000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-25,0,0,-9.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,3C6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.863,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:44.923,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04""\x10'",47,1996-S,2022-02-25,1,30000,102024,"ATLANTA Whiteboard, base",,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-25,,,,V-FAC+,1,40000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-02-25,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,446E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:18.880,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:46.597,00000000-0000-0000-0000-000000000001
"b""\x00\x00\x00\x00\x00\x04'p""",48,1960-S,2022-02-28,1,30000,102025,"ROME Guest Chair, green",,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-28,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-28,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,5B6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.007,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.053,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04$\xdd',49,1972-S,2022-02-28,1,30000,102025,"MUNICH Swivel Chair, yellow",,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-28,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-28,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,656E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.020,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.377,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x19\x91',50,2000-S,2022-02-28,1,30000,102025,"SYDNEY Swivel Chair, green",,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-02-28,,,,V-FAC+,1,30000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-28,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,6D6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.040,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:44.193,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x1b7',51,1920-S,2022-02-28,1,50000,102026,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-02-28,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-02-28,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,846E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.153,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:44.773,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04#\xd3',52,1988-S,2022-02-28,1,50000,102026,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-02-28,,,,V-FAC+,1,20000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-02-28,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,8E6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.167,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.110,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04(\x0c',53,1928-S,2022-03-18,1,20000,102027,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-03-18,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-03-18,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,A66E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.277,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.187,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04-\xb2',54,1960-S,2022-03-19,1,10000,102028,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-19,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-19,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,C06E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.367,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.667,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04*8',55,1988-S,2022-03-20,1,30000,102029,"SEOUL Guest Chair, red",,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-20,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-20,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,DA6E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.460,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.780,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04+\xad',56,1968-S,2022-03-21,1,50000,102030,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-21,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-21,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,F36E4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.560,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.160,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04-\xb4',57,1960-S,2022-03-22,1,40000,102031,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-03-22,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-22,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,0D6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.653,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.670,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04,""'",58,1900-S,2022-03-23,1,20000,102032,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-23,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,266F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.763,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.277,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04/9',59,1964-S,2022-03-23,1,20000,102032,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,20000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-23,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,306F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.777,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:50.037,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04,L'",60,1980-S,2022-03-23,1,20000,102032,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,30000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-23,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,386F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.790,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.297,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04-<',61,1896-S,2022-03-23,1,10000,102033,,,-8.00000000000000000000,0E-20,-8.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-03-23,0,0,-8.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,506F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.903,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.540,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04+9',62,1972-S,2022-03-23,1,10000,102033,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,20000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-23,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,5A6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.917,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.037,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04(\x85',63,1996-S,2022-03-23,1,10000,102033,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-23,,,,V-FAC+,1,30000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-03-23,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,626F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:19.930,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.307,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04/\xf4',64,1906-S,2022-03-25,1,50000,102034,,,-9.00000000000000000000,0E-20,-9.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-25,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-03-25,0,0,-9.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,7A6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.123,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:50.260,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04.K',65,1928-S,2022-03-26,1,30000,102035,Lámpara giratoria roja,,-10.00000000000000000000,0E-20,-10.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-26,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,SWIVELLAMP,1,2022-03-26,0,0,-10.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,946F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.227,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.797,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04*\x1b',66,1908-S,2022-03-26,1,40000,102036,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-03-26,,,,V-FAC+,1,10000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-26,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,AD6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.333,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.760,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x1d\xc0',67,1920-S,2022-03-26,1,40000,102036,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-03-26,,,,V-FAC+,1,20000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-03-26,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,B76F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.347,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:45.537,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04+\xaf',68,1968-S,2022-03-26,1,40000,102036,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-03-26,,,,V-FAC+,1,30000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-26,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,BF6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.363,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.163,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04,O'",69,1980-S,2022-03-26,1,40000,102036,,,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,PEQUEÑO,0,,1,0,,,DE,,2022-03-26,,,,V-FAC+,1,40000,0,,0,12,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-26,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,C76F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.377,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.307,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04,$'",70,1900-S,2022-03-28,1,20000,102037,,,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-03-28,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-28,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,DE6F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.493,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.280,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04->',71,1896-S,2022-03-29,1,30000,102038,ATHENS Desk,,-7.00000000000000000000,0E-20,-7.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-29,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-03-29,0,0,-7.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,F86F4DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.597,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.543,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x1b\xaf',72,1936-S,2022-03-29,1,30000,102038,"BERLIN Guest Chair, yellow",,-10.00000000000000000000,0E-20,-10.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-29,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-29,0,0,-10.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,02704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.610,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:44.927,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04+;',73,1972-S,2022-03-29,1,30000,102038,"MUNICH Swivel Chair, yellow",,-6.00000000000000000000,0E-20,-6.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-29,,,,V-FAC+,1,30000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-29,0,0,-6.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,0A704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.630,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.037,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04(\x87',74,1996-S,2022-03-29,1,30000,102038,"ATLANTA Whiteboard, base",,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-03-29,,,,V-FAC+,1,40000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-03-29,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,12704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.647,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.310,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04$`',75,1920-S,2022-03-31,1,50000,102039,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-31,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-03-31,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,29704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.753,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:47.250,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04*;',76,1988-S,2022-03-31,1,50000,102039,,,-4.00000000000000000000,0E-20,-4.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-03-31,,,,V-FAC+,1,20000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-03-31,0,0,-4.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,33704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.767,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:48.783,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04-\xb6',77,1960-S,2022-04-01,1,30000,102040,"ROME Guest Chair, green",,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-04-01,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-04-01,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,4B704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.860,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.673,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x1c(',78,2000-S,2022-04-01,1,30000,102040,"SYDNEY Swivel Chair, green",,-7.00000000000000000000,0E-20,-7.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-04-01,,,,V-FAC+,1,20000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-04-01,0,0,-7.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,55704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.880,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:45.117,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04.M',79,1928-S,2022-04-17,1,20000,102041,,,-3.00000000000000000000,0E-20,-3.00000000000000000000,0,0,,GRANDE,0,,1,0,,,ES,,2022-04-17,,,,V-FAC+,1,10000,0,,0,5,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-04-17,0,0,-3.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,6C704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:20.973,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:49.800,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x040l',80,1988-S,2022-04-19,1,30000,102042,"SEOUL Guest Chair, red",,-1.00000000000000000000,0E-20,-1.00000000000000000000,0,0,,MEDIO,0,,1,0,,,US,,2022-04-19,,,,V-FAC+,1,10000,0,,0,9,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-04-19,0,0,-1.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,86704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:21.070,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:50.400,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x042\x8e',81,1968-S,2022-04-20,1,50000,102043,,,-2.00000000000000000000,0E-20,-2.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-04-20,,,,V-FAC+,1,10000,0,,0,14,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-04-20,0,0,-2.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,9F704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:21.167,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:50.923,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x043R',82,1896-S,2022-04-21,1,10000,102044,,,-10.00000000000000000000,0E-20,-10.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-04-21,,,,V-FAC+,1,10000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-04-21,0,0,-10.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,B9704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:21.277,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:51.140,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x044=',83,1960-S,2022-04-21,1,10000,102044,,,-5.00000000000000000000,0E-20,-5.00000000000000000000,0,0,,MEDIO,0,,1,0,,,ES,,2022-04-21,,,,V-FAC+,1,20000,0,,0,3,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-04-21,0,0,-5.00000000000000000000,0,,,1753-01-01,1753-01-01,0,,,,C3704DA9-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:21.290,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:51.393,00000000-0000-0000-0000-000000000001
